date,pv_production_k_wh,consumption_base_load_k_wh,consumption_heat_pump_k_wh,consumption_ev_charging_k_wh,consumption_cooking_lighting_etc_k_wh,grid_feed_in_pv_k_wh,grid_import_total_k_wh,self_consumption_pv_k_wh,temperature_daily_C,humidity_daily_pct,wind_speed_daily_ms
2020-08-03,43.958,3.804,0.821,0,8.8127,38.9545,8.4342,5.0039,16.1125,92.58333333333333,1.0375
2020-08-04,42.7533,3.843,0.9514,0,7.1092,37.464,6.6143,5.2893,14.3125,87.65,0.8958333333333334
2020-08-05,34.2644,3.809,1.1077,0,9.4724,28.4555,8.5803,5.8087,16.704166666666666,73.61666666666667,1.3916666666666666
2020-08-06,31.496199999999998,3.63,1.2025,0,7.1262,25.395,5.8574,6.1013,18.9625,71.24166666666667,0.9791666666666666
2020-08-07,32.9238,3.9979999999999998,1.4751,0,7.3037,27.1365,6.9895,5.7873,21.483333333333334,71.70833333333333,0.8
2020-08-08,38.340199999999996,3.96,1.6376,0,11.3031,31.9862,10.5473,6.3539,22.7,68.325,0.75
2020-08-09,31.8001,3.57,1.8287,0,10.4884,24.164,8.2503,7.6363,22.854166666666668,65.26666666666667,0.8666666666666667
2020-08-10,26.3162,4.039,2.0785,0,8.1268,19.2903,7.2184,7.0258,23.104166666666668,65.65833333333333,0.6375000000000001
2020-08-11,31.674,3.856,2.1391999999999998,0,8.2967,24.964199999999998,7.582,6.71,24.479166666666668,66.74166666666666,0.9958333333333333
2020-08-12,24.080000000000002,3.813,2.2958,0,10.3738,17.8102,10.2127,6.27,24.075,70.8875,0.85
2020-08-13,23.9469,3.581,2.4338,0,5.6283,18.889400000000002,6.5855,5.0576,22.3625,69.62083333333334,1.3583333333333334
2020-08-14,24.8001,3.517,2.9017,0,10.6199,18.0401,10.2786,6.7601,20.304166666666667,82.11666666666666,1.2916666666666667
2020-08-15,25.9733,4.217,2.9104,0,8.598,18.3996,8.1518,7.573799999999999,20.991666666666667,75.60416666666667,0.7041666666666667
2020-08-16,27.7236,3.275,3.1364,0,9.0359,22.0456,9.7689,5.6781,20.545833333333334,78.57083333333334,1.0583333333333333
2020-08-17,25.871199999999998,3.794,3.1704,0,9.9582,20.4511,11.5028,5.4202,19.7125,80.2875,0.8916666666666666
2020-08-18,19.3619,3.946,3.7359,0,6.6986,14.6558,9.674,4.7062,18.579166666666666,81.125,0.975
2020-08-19,21.9002,3.977,4.2667,0,8.6928,15.574300000000001,10.6106,6.3261,19.483333333333334,78.64166666666667,0.55
2020-08-20,21.3458,4.222,4.2095,0,8.6319,15.4006,11.1183,5.9452,23.479166666666668,71.69166666666666,0.8208333333333333
2020-08-21,17.4227,3.985,4.8406,0,9.7685,10.172,11.3429,7.2509999999999994,24.341666666666665,66.8625,1.2958333333333334
2020-08-22,16.3025,3.86,4.9287,0,6.7609,9.926400000000001,9.1736,6.3762,20.795833333333334,74.17916666666667,1.3541666666666667
2020-08-23,20.6719,3.495,5.812,0,7.7086,15.3293,11.673,5.3425,19.508333333333333,63.925,1.7791666666666668
2020-08-24,20.7176,4.054,5.488,0,9.5081,13.9503,12.283000000000001,6.7671,18.1125,61.608333333333334,1.2666666666666666
2020-08-25,14.7858,4.079,6.2846,0,9.1548,8.6857,13.4181,6.1002,17.679166666666667,67.8125,1.0458333333333334
2020-08-26,12.4218,3.687,6.4992,0,8.859,6.3708,12.9938,6.0513,21.591666666666665,54.1,2.5666666666666664
2020-08-27,10.5841,3.747,6.8643,0,7.5826,5.042,12.6516,5.5421000000000005,18.016666666666666,69.7125,0.725
2020-08-28,10.5913,4.045,7.2383999999999995,0,7.6817,5.2753,13.6486,5.3158,16.758333333333333,84.07916666666667,1.2208333333333334
2020-08-29,13.4326,3.89,7.2296,0,8.7528,6.9421,13.3816,6.4905,14.345833333333333,92.95,0.6708333333333333
2020-08-30,11.3317,3.8890000000000002,7.3388,0,10.2306,4.586,14.712200000000001,6.7458,12.316666666666666,93.8125,1.2
2020-08-31,13.9056,3.721,8.4373,0,7.337899999999999,8.8119,14.4029,5.0934,13.958333333333334,81.9125,0.9625
2020-09-01,10.0951,3.929,8.2769,0,7.2571,4.5082,13.8763,5.5867000000000004,14.9375,80.92916666666667,0.9666666666666667
2020-09-02,10.634500000000001,3.886,8.4124,0,7.040900000000001,5.8421,14.5468,4.7926,15.029166666666667,77.54166666666667,0.8291666666666667
2020-09-03,7.3732999999999995,3.634,8.3989,0,8.2563,2.5061,15.4219,4.8671999999999995,15.775,75.16666666666667,0.8041666666666667
2020-09-04,8.3203,3.561,8.1779,0,9.0298,2.9979999999999998,15.4463,5.3224,18.4125,74.80416666666666,0.6041666666666666
2020-09-05,6.808,4.018,9.731,0,8.9864,1.3233,17.2503,5.4848,19.904166666666665,70.49583333333334,1.525
2020-09-06,6.6386,4.309,10.9233,0,6.6887,1.3215,16.604,5.3173,15.883333333333333,75.77083333333333,0.8166666666666667
2020-09-07,4.9846,3.72,11.332699999999999,0,8.142,1.0655000000000001,19.2757,3.919,15.504166666666666,69.60416666666667,1.3375
2020-09-08,5.3993,3.803,11.2377,0,8.0116,1.1738,18.8272,4.2257,15.354166666666666,74.37083333333334,0.7333333333333334
2020-09-09,5.4567,4.014,11.4228,0,9.591899999999999,0.8483999999999999,20.4203,4.6084,17.170833333333334,76.95,0.6583333333333333
2020-09-10,3.8914,3.974,10.8503,0,7.9891,0.2236,19.1461,3.6678,18.15,71.97916666666667,0.9
2020-09-11,3.7207,3.553,12.3995,0,10.5737,0.2041,23.0094,3.5166,18.4875,74.95833333333333,0.9333333333333333
2020-09-12,2.8291,3.517,14.1554,0,7.6288,0.1304,22.6021,2.6986,18.6125,75.75833333333334,0.5583333333333333
2020-09-13,2.2112,4.296,14.2597,0,8.0856,0,24.4301,2.2112,18.895833333333332,77.07916666666667,0.7583333333333333
2020-09-14,2.1543,3.975,13.6993,0,9.2735,0,24.7936,2.1543,19.720833333333335,78.97083333333333,0.44166666666666665
2020-09-15,1.3677,3.263,15.6538,0,8.8795,0,26.4282,1.3677,20.766666666666666,76.0375,0.6333333333333333
2020-09-16,1.3494,4.008,15.1675,0,8.3882,0,26.2145,1.3494,18.870833333333334,82.03333333333333,0.38333333333333336
2020-09-17,0.6049,3.859,15.1178,0,7.4351,0,25.8068,0.6049,20.304166666666667,69.94583333333334,1.9041666666666666
2020-09-18,0.5472,4.022,16.4586,0,7.4122,0,27.3461,0.5472,19.34583333333333,73.85,1.8833333333333333
2020-09-19,0.4064,3.719,15.792300000000001,0,8.573,0,27.6779,0.4064,17.208333333333332,85.09583333333333,0.6291666666666667
2020-09-20,0.36,3.622,16.6097,0,9.3488,0,29.2205,0.36,18.35,81.72083333333333,0.7916666666666666
2020-09-21,0.36,4.1290000000000004,17.2111,0,7.9761,0,28.956,0.36,18.666666666666668,78.22083333333333,0.7583333333333333
2020-09-22,0.36,3.644,16.1112,0,7.3772,0,26.7727,0.36,18.6,77.925,1.0125
2020-09-23,0.36,4.057,18.7989,0,9.1204,0,31.6165,0.36,16.5125,86.15833333333333,0.9541666666666667
2020-09-24,0.36,4.057,18.5912,0,8.6271,0,30.9155,0.36,16.145833333333332,85.75833333333333,1.1625
2020-09-25,0.36,4.207,18.9044,0,5.4184,0,28.1697,0.36,9.820833333333333,84.60416666666667,2.6125
2020-09-26,0.36,3.496,19.1969,0,7.9223,0,30.2555,0.36,7.758333333333333,83.09583333333333,3.5166666666666666
2020-09-27,0.36,3.836,21.2885,0,8.2863,0,33.051,0.36,8.366666666666667,79.12083333333334,2.6041666666666665
2020-09-28,0.36,3.565,21.1914,0,7.4014,0,31.7976,0.36,9.466666666666667,81.49166666666666,1.4166666666666667
2020-09-29,0.36,3.484,21.628899999999998,0,8.87,0,33.6233,0.36,11.354166666666666,91.06666666666666,1.4958333333333333
2020-09-30,0.36,3.8970000000000002,21.0327,0,6.1712,0,30.7412,0.36,11.125,89.85,0.6625
2020-10-01,0.36,3.888,22.1079,0,7.8185,0,33.4545,0.36,12.6,88.05833333333334,0.9708333333333333
2020-10-02,0.36,3.4290000000000003,22.9453,0,8.5171,0,34.5311,0.36,13.208333333333334,87.00833333333334,1.225
2020-10-03,0.36,4.112,22.9987,0,6.9201,0,33.6708,0.36,9.9125,84.72916666666667,1.5458333333333334
2020-10-04,0.36,4.034,24.0935,0,9.6234,0,37.3911,0.36,12.4125,69.1,3.1666666666666665
2020-10-05,0.36,3.925,25.1722,0,8.3072,0,37.0446,0.36,10.5,81.3875,2.745833333333333
2020-10-06,0.36,3.855,24.8968,0,8.5736,0,36.9658,0.36,11.9875,79.07916666666667,3.7958333333333334
2020-10-07,0.36,3.583,26.2358,0,10.0276,0,39.4867,0.36,10.6875,87.85416666666667,2.4
2020-10-08,0.36,3.819,24.9307,0,5.8848,0,34.275,0.36,12.0375,81.075,1.3791666666666667
2020-10-09,0.36,3.814,23.7205,0,9.4087,0,36.583,0.36,12.566666666666666,86.3375,0.85
2020-10-10,0.36,3.887,28.6027,0,5.5188,0,37.6488,0.36,10.8625,84.88333333333333,1.1041666666666667
2020-10-11,0.36,3.731,29.7246,0,7.3293,0,40.425,0.36,7.258333333333333,86.15,0.8083333333333333
2020-10-12,0.36,3.57,28.6981,0,7.7762,0,39.684,0.36,6.9125,86.67083333333333,0.5875
2020-10-13,0.36,3.582,28.9729,0,7.3981,0,39.5926,0.36,6.804166666666667,85.62083333333334,0.7375
2020-10-14,0.36,3.696,31.0563,0,5.475,0,39.8673,0.36,7.320833333333333,75.52083333333333,1.5541666666666667
2020-10-15,0.36,3.459,27.1461,0,9.5307,0,39.7759,0.36,7.079166666666667,84.1625,1.1083333333333334
2020-10-16,0.36,3.547,30.6451,0,7.1509,0,40.9832,0.36,8.320833333333333,93.6,0.325
2020-10-17,0.36,3.538,30.578599999999998,0,10.3639,0,44.1202,0.36,8.208333333333334,86.1375,0.7041666666666667
2020-10-18,0.36,3.5180000000000002,31.705,0,7.0927999999999995,0,41.955600000000004,0.36,8.4375,83.14583333333333,0.5791666666666667
2020-10-19,0.36,3.52,37.650800000000004,0,7.836,0,48.6471,0.36,5.854166666666667,91.5875,0.43333333333333335
2020-10-20,0.36,3.726,29.4543,0,7.9712,0,40.7912,0.36,8.0375,85.47083333333333,0.7083333333333334
2020-10-21,0.36,3.513,33.2606,0,9.5145,0,45.9282,0.36,9.783333333333333,89.85833333333333,0.4791666666666667
2020-10-22,0.36,3.5829999999999997,34.4699,0,7.2774,0,44.9702,0.36,10.95,89.73333333333333,0.7125
2020-10-23,0.36,3.912,34.2958,0,5.8304,0,43.6782,0.36,12.629166666666666,95.54583333333333,0.9708333333333333
2020-10-24,0.36,3.6725,34.2062,0,7.4008,0,44.9195,0.36,11.8625,85.575,1.7083333333333333
2020-10-25,0.36,3.3082,34.26725,0,7.48185,0,44.6971,0.36,10.4125,83.83333333333333,0.9041666666666667
2020-10-26,0.36,3.25,31.7319,0,9.5839,0,44.2061,0.36,7.295833333333333,89.90416666666667,1.5458333333333334
2020-10-27,0.36,3.566,38.1808,0,7.6558,0,49.0428,0.36,7.5625,84.39583333333333,1.4958333333333333
2020-10-28,0.36,3.838,36.6541,0,6.7154,0,46.8473,0.36,10.133333333333333,83.64583333333333,2.0708333333333333
2020-10-29,0.36,3.821,42.9979,0,7.9895,0,54.4483,0.36,10.958333333333334,90.0375,2.4875
2020-10-30,0.36,4.026,38.1828,0,9.1002,0,50.9489,0.36,10.925,85.83333333333333,0.9958333333333333
2020-10-31,0.36,4.027,39.7624,0,6.5165999999999995,0,49.946,0.36,7.654166666666667,95.30416666666666,0.675
2020-11-01,0.36,3.6109999999999998,39.6821,0,9.4914,0,52.4248,0.36,9.8,94.725,1.125
2020-11-02,0.36,3.702,37.3604,0,6.1186,0,46.821,0.36,15.129166666666666,80.19166666666666,0.9083333333333333
2020-11-03,0.36,3.525,41.6116,0,9.2549,0,54.0311,0.36,11.7125,86.3,1.0541666666666667
2020-11-04,0.36,3.916,41.8324,0,9.3982,0,54.7864,0.36,7.479166666666667,90.325,1.2958333333333334
2020-11-05,0.36,3.494,49.0749,0,7.2487,0,59.4579,0.36,8.691666666666666,80.65,1.4541666666666666
2020-11-06,0.36,3.548,46.9598,0,7.8596,0,58.0079,0.36,8.183333333333334,81.51666666666667,1.3083333333333333
2020-11-07,0.36,3.861,49.5097,0,11.1637,0,64.1745,0.36,7.133333333333333,90.8125,0.5208333333333334
2020-11-08,0.36,3.657,42.305,0,9.8927,0,55.4943,0.36,6.691666666666666,94.92083333333333,0.8208333333333333
2020-11-09,0.36,3.39,45.157000000000004,0,8.7291,0,56.9158,0.36,6.670833333333333,96.38333333333334,0.3125
2020-11-10,0.36,3.739,43.626400000000004,0,8.1891,0,55.1941,0.36,6.5625,97.85416666666667,0.7
2020-11-11,0.36,3.9739999999999998,48.7742,0,6.4614,0,58.849,0.36,6.833333333333333,95.85833333333333,0.6208333333333333
2020-11-12,0.36,3.394,43.108,0,6.0258,0,52.1681,0.36,8.504166666666666,88.025,0.7458333333333333
2020-11-13,0.36,3.663,53.063700000000004,0,6.5428999999999995,0,62.9093,0.36,7.079166666666667,87.14583333333333,0.6625
2020-11-14,0.36,3.917,56.239599999999996,0,8.5144,0,68.3109,0.36,6.566666666666666,89.32083333333334,0.5833333333333334
2020-11-15,0.36,3.69,46.8505,0,9.2621,0,59.4426,0.36,6.991666666666666,87.82083333333334,1.0458333333333334
2020-11-16,0.36,3.84,46.2888,0,9.4109,0,59.1794,0.36,9.241666666666667,85.58333333333333,2.2375
2020-11-17,0.36,3.769,48.6725,0,7.855,0,59.9365,0.36,7.445833333333334,86.45,0.5
2020-11-18,0.36,3.92,47.8557,0,7.4174999999999995,0,58.8327,0.36,4.829166666666667,92.97083333333333,0.8166666666666667
2020-11-19,0.36,3.637,50.3173,0,8.0099,0,61.6044,0.36,6.6,82.4875,2.279166666666667
2020-11-20,0.36,3.671,51.0486,0,7.7792,0,62.1389,0.36,4.7125,78.09166666666667,1.1624999999999999
2020-11-21,0.36,3.8601,52.1054,0,8.6861,0,64.2912,0.36,0.6916666666666667,85.55,0.6041666666666666
2020-11-22,0.36,3.46,51.7338,0,9.0919,0,63.9259,0.36,0.15,91.80833333333334,0.4875
2020-11-23,0.36,3.809,53.2436,0,9.8916,0,66.5846,0.36,2.4291666666666667,88.20833333333333,0.5
2020-11-24,0.36,3.316,51.757799999999996,0,7.6993,0,62.4131,0.36,2.6708333333333334,87.7,0.7958333333333334
2020-11-25,0.36,3.638,49.1817,0,9.3388,0,61.7985,0.36,2.345833333333333,92.625,1.6166666666666667
2020-11-26,0.36,3.253,55.6116,0,9.1198,0,67.6246,0.36,1.5875,92.1375,1.5083333333333333
2020-11-27,0.36,3.276,53.363,0,6.9134,0,63.1922,0.36,1.1041666666666667,92.64583333333333,0.8041666666666667
2020-11-28,0.36,3.592,53.625099999999996,0,7.9917,0,64.8489,0.36,1.3958333333333333,90.36666666666666,1.275
2020-11-29,0.36,3.091,58.4782,0,6.2153,0,67.4246,0.36,1.4208333333333334,82.24583333333334,2.1
2020-11-30,0.36,3.144,56.3638,0,8.4956,0,67.6433,0.36,0.7375,77.43333333333334,1.5333333333333334
2020-12-01,0.36,3.52,52.2923,0,8.5647,0,64.0172,0.36,1.2,93,1.1958333333333333
2020-12-02,0.36,3.683,56.7556,0,8.6104,0,68.6889,0.36,1.6166666666666667,87.175,1.0041666666666667
2020-12-03,0.36,3.523,55.3634,0,7.3539,0,65.8805,0.36,0.5208333333333334,86.75833333333333,0.7958333333333334
2020-12-04,0.36,3.634,57.9189,0,8.4532,0,69.646,0.36,0.7666666666666666,87.90833333333333,0.5958333333333333
2020-12-05,0.36,3.7720000000000002,60.5478,0,9.8595,0,73.8191,0.36,1.5916666666666668,95.025,0.6458333333333334
2020-12-06,0.36,3.503,57.6188,0,10.4898,0,71.25150000000001,0.36,1.3958333333333333,95.43333333333334,0.44583333333333336
2020-12-07,0.36,3.533,61.1696,0,8.1268,0,72.4695,0.36,1.4458333333333333,95.55833333333334,0.4083333333333333
2020-12-08,0.36,3.148,60.711,0,8.4752,0,71.9743,0.36,1.2916666666666667,88.87083333333334,1
2020-12-09,0.36,3.283,62.5175,0,7.9703,0,73.4107,0.36,0.9041666666666667,93.34166666666667,0.6208333333333333
2020-12-10,0.36,3.367,57.946799999999996,0,9.1381,0,70.0918,0.36,0.6666666666666666,88.84166666666667,0.8458333333333333
2020-12-11,0.36,3.612,54.3009,0,8.2393,0,65.792,0.36,0.4291666666666667,87.70833333333333,0.8875
2020-12-12,0.36,3.428,58.9388,0,6.2861,0,68.293,0.36,4.1375,90.80833333333334,1.6583333333333334
2020-12-13,0.36,3.6430000000000002,57.751,0,8.7538,0,69.7878,0.36,5.091666666666667,88.575,1.175
2020-12-14,0.36,3.608,67.2329,0,9.3706,0,79.8513,0.36,2.5125,92.85833333333333,0.8958333333333334
2020-12-15,0.36,3.3970000000000002,59.748400000000004,0,9.1602,0,71.9459,0.36,4.054166666666666,94.29583333333333,0.625
2020-12-16,0.36,3.601,62.2972,0,8.132,0,73.6704,0.36,5.1375,95.28333333333333,0.7833333333333333
2020-12-17,0.36,3.739,62.1717,0,9.4351,0,74.9855,0.36,5.454166666666667,90.7125,1.2541666666666667
2020-12-18,0.36,3.294,60.7895,0,7.7758,0,71.4991,0.36,4.4125,93.875,0.7041666666666666
2020-12-19,0.36,3.9286,70.4255,0,8.3947,0,82.3887,0.36,2.6416666666666666,95.95,0.7375
2020-12-20,0.36,3.197,62.8781,0,8.4817,0,74.19669999999999,0.36,3.8791666666666664,94.85833333333333,0.5375
2020-12-21,0.36,3.674,58.195699999999995,0,7.2288,0,68.7388,0.36,6.233333333333333,91.97083333333333,1.4541666666666666
2020-12-22,0.36,3.467,63.4026,0,9.137,0,75.6466,0.36,10.4375,86.47083333333333,3.3
2020-12-23,0.36,3.451,68.9549,0,6.8124,0,78.8582,0.36,9.245833333333334,86.56666666666666,1.4333333333333333
2020-12-24,0.36,3.632,65.0622,0,9.5599,0,77.894,0.36,6.875,81.49583333333334,3.8333333333333335
2020-12-25,0.36,3.607,69.108,0,7.5449,0,79.8999,0.36,2.591666666666667,75.02916666666667,1.8666666666666667
2020-12-26,0.36,1.7249999999999999,6.3143,0,0,0,7.6793,0.36,-0.45416666666666666,74.82916666666667,0.55
2020-12-27,0.36,1.7249999999999999,6.1177,0,0,0,7.4827,0.36,-0.9583333333333334,75.6875,1.3375
2020-12-28,0.36,1.7249999999999999,6.0729,0,0,0,7.4379,0.36,1.8833333333333333,91.7,1.525
2020-12-29,0.36,1.7249999999999999,6.2948,0,0,0,7.6598,0.36,3.316666666666667,84.40833333333333,2.5625
2020-12-30,0.36,1.7249999999999999,6.0373,0,0,0,7.4023,0.36,2.1458333333333335,90.84166666666667,0.8791666666666667
2020-12-31,0.36,1.7249999999999999,6.9109,0,0,0,8.2759,0.36,1.0333333333333332,88.40833333333333,1.0458333333333334
2021-01-01,0.36,1.7249999999999999,6.1647,0,0,0,7.5297,0.36,1.2208333333333332,92.32916666666667,0.4583333333333333
2021-01-02,0.36,1.7249999999999999,6.7698,0,0,0,8.1348,0.36,1.7375,77.9375,2.0625
2021-01-03,0.36,3.793,64.8446,0,9.0561,0,77.3339,0.36,0.30833333333333335,86.9,0.6416666666666667
2021-01-04,0.36,3.206,67.3411,0,7.5842,0,77.771,0.36,-0.6458333333333334,85.91666666666667,1.2
2021-01-05,0.36,3.607,72.0087,0,8.0192,0,83.2745,0.36,-0.3208333333333333,77.2375,1.0083333333333333
2021-01-06,0.36,3.184,69.066,0,5.981,0,77.871,0.36,-0.22083333333333333,86.5125,0.8041666666666667
2021-01-07,0.36,3.544,70.4107,0,8.7933,0,82.388,0.36,0.24166666666666664,89.975,0.19583333333333333
2021-01-08,0.36,3.314,68.3609,0,9.5291,0,80.844,0.36,-0.9083333333333333,85.90833333333333,0.575
2021-01-09,0.36,3.697,65.5135,0,9.7792,0,78.63,0.36,-2.5833333333333335,82.51666666666667,1.9208333333333334
2021-01-10,0.36,2.948,67.9916,0,7.8104,0,78.3899,0.36,-1.0916666666666668,68.43333333333334,2.9583333333333335
2021-01-11,0.36,3.269,70.9571,0,7.7682,0,81.6344,0.36,-2.7875,70.60416666666667,1.4000000000000001
2021-01-12,0.36,2.709,68.9864,0,7.3419,0,78.6771,0.36,-0.6041666666666666,83.45416666666667,4.0375
2021-01-13,0.36,3.931,75.1548,0,8.0673,0,86.7924,0.36,2.4875,88.05833333333334,2.4916666666666667
2021-01-14,0.36,3.6310000000000002,62.274499999999996,0,8.1796,0,73.7253,0.36,1.75,94.49166666666667,2.4166666666666665
2021-01-15,0.36,3.598,65.22,0,8.1447,0,76.6024,0.36,-2.425,93.39583333333333,0.5458333333333334
2021-01-16,0.36,3.881,66.7192,0,7.2104,0,77.451,0.36,-6.195833333333333,90.34166666666667,0.15416666666666667
2021-01-17,0.36,3.535,60.2717,0,6.4475,0,69.8941,0.36,1.0166666666666666,91.59583333333333,1.3708333333333333
2021-01-18,0.36,2.944,64.2778,0,8.4256,0,75.2873,0.36,1.1583333333333332,89.40833333333333,0.7625000000000001
2021-01-19,0.36,3.493,61.7008,0,8.637,0,73.4706,0.36,0.6958333333333333,80.79166666666667,1.4541666666666666
2021-01-20,0.36,3.327,66.9425,0,7.9174,0,77.8273,0.36,0.3041666666666667,82.25833333333333,0.8458333333333333
2021-01-21,0.36,3.176,70.4392,0,6.9380999999999995,0,80.1935,0.36,3.5541666666666667,80.90416666666667,1.5083333333333333
2021-01-22,0.36,3.664,67.4391,0,7.5532,0,78.2962,0.36,4.725,88.6375,1.3458333333333334
2021-01-23,0.36,3.345,73.9588,0,7.8441,0,84.7877,0.36,2.1875,85.95833333333333,1.8625
2021-01-24,0.36,3.102,68.8105,0,8.2531,0,79.8056,0.36,1.1666666666666667,68.05833333333334,2.2041666666666666
2021-01-25,0.36,3.343,63.271,0,7.1960999999999995,0,73.4501,0.36,0.7791666666666667,86.7125,2.3708333333333336
2021-01-26,0.36,3.3689999999999998,67.3523,0,10.9944,0,81.3561,0.36,-0.08750000000000001,73.74166666666666,2.095833333333333
2021-01-27,0.36,3.581,62.5331,0,9.9418,0,75.6961,0.36,-1.4166666666666667,89.45,0.8375
2021-01-28,0.36,3.38,62.4856,0,9.2251,0,74.73049999999999,0.36,5.425,92.5,3.658333333333333
2021-01-29,0.36,3.044,69.41159999999999,0,7.6315,0,79.7272,0.36,7.941666666666666,86.07083333333333,4.004166666666666
2021-01-30,0.36,3.645,66.26520000000001,0,9.3938,0,78.9436,0.36,6.05,88.175,2.7708333333333335
2021-01-31,0.36,3.8970000000000002,68.1169,0,9.937100000000001,0,81.591,0.36,6.383333333333334,90.625,0.8458333333333333
2021-02-01,0.36,3.689,78.5257,0,8.7875,0,90.6422,0.36,6.5375,90.55416666666666,2.4375
2021-02-02,0.36,3.343,75.0808,0,6.8396,0,84.9035,0.36,8.8625,87.24166666666666,4.154166666666667
2021-02-03,0.36,3.273,65.8401,0,8.2813,0,77.0343,0.36,9.541666666666666,86.33333333333333,2.6875
2021-02-04,0.36,3.673,67.8899,0,8.7396,0,79.9423,0.36,6.191666666666666,87.25833333333333,0.7166666666666667
2021-02-05,0.42,3.028,68.7382,0,9.4796,0,80.8255,0.42,6.795833333333333,88.17916666666667,0.825
2021-02-06,0.36,3.476,74.1077,0,7.2596,0,84.4832,0.36,5.129166666666666,93.92083333333333,0.625
2021-02-07,0.36,3.255,65.2531,0,8.3298,0,76.4782,0.36,5.1625,85.7875,1.5291666666666668
2021-02-08,0.036000000000000004,3.7,113.5021,0,6.632,0,123.7977,0.036000000000000004,1.9875,82.15833333333333,1.1583333333333332
2021-02-09,0.036000000000000004,3.166,119.3296,0,7.4328,0,129.8923,0.036000000000000004,0.5041666666666667,83.49166666666666,0.875
2021-02-10,0.036000000000000004,2.861,123.042,0,8.461,0,134.3283,0.036000000000000004,-1.1666666666666667,87.9,1.1125
2021-02-11,0.036000000000000004,3.487,104.8747,0,8.0728,0,116.3985,0.036000000000000004,-6.041666666666667,74.075,2.4
2021-02-12,0.036000000000000004,3.583,114.2464,0,8.0526,0,125.8455,0.036000000000000004,-6.145833333333333,67.09166666666667,2.85
2021-02-13,0.036000000000000004,3.595,129.5091,0,7.9429,0,141.011,0.036000000000000004,-5.979166666666667,56.016666666666666,3.1958333333333333
2021-02-14,0.036000000000000004,3.297,107.9335,0,8.7505,0,119.9449,0.036000000000000004,-5.745833333333334,64.24583333333334,1
2021-02-15,0.36,3.172,62.1255,0,7.1017,0,72.0391,0.36,-1.3125,75.22916666666667,1.2041666666666666
2021-02-16,0.36,3.532,64.4583,0,8.7627,0,76.39320000000001,0.36,5.329166666666667,71.60833333333333,1.5125
2021-02-17,0.36,3.305,60.2363,0,7.4265,0,70.6077,0.36,6.679166666666666,80.24166666666666,1.0833333333333333
2021-02-18,0.36,3.119,69.3215,0,6.7379999999999995,0,78.81830000000001,0.36,3.529166666666667,81.36666666666666,0.9916666666666667
